user,default,balance,housing,loan
9537,no,1390,no,no
9538,no,-104,no,yes
9539,no,22,yes,no
9540,no,-36,yes,no
9541,no,130,no,no
9542,no,77,no,no
9543,no,1031,no,no
9544,no,92,no,yes
9545,no,1063,yes,yes
9546,no,0,yes,yes
9547,no,282,yes,yes
9548,no,1394,yes,no
9549,no,16,no,no
9550,no,975,yes,no
9551,no,12276,no,no
9552,no,313,yes,no
9553,no,1648,yes,no
9554,no,6,no,no
9555,no,1127,yes,no
9556,no,1070,no,no
9557,no,1040,no,no
9558,no,50,yes,yes
9559,no,62,yes,no
9560,no,-755,yes,yes
9561,no,4707,yes,no
9562,no,925,no,no
9563,no,0,yes,no
9564,no,867,yes,no
9565,no,-201,yes,no
9566,no,120,yes,no
9567,no,61,no,yes
9568,no,0,yes,no
9569,no,687,yes,yes
9570,no,38,no,no
9571,no,2806,no,no
9572,no,-27,yes,no
9573,no,2498,no,no
9574,no,390,no,no
9575,no,-423,yes,yes
9576,no,1587,yes,yes
9577,no,288,yes,no
9578,no,822,yes,yes
9579,no,-222,yes,no
9580,no,197,yes,no
9581,no,159,yes,no
9582,no,681,yes,no
9583,yes,0,no,yes
9584,no,495,yes,no
9585,no,414,no,no
9586,no,151,yes,no
9587,no,2572,yes,no
9588,no,320,yes,no
9589,no,304,yes,no
9590,no,1299,no,no
9591,no,740,yes,no
9592,no,537,no,yes
9593,no,1581,yes,yes
9594,no,708,yes,no
9595,no,178,yes,yes
9596,no,671,yes,no
9597,no,3,yes,no
9598,no,981,yes,no
9599,no,1042,yes,no
9600,no,1021,no,no
9601,no,1035,yes,yes
9602,no,1114,yes,no
9603,no,98,no,no
9604,no,24,yes,no
9605,no,486,no,no
9606,no,727,yes,no
9607,no,-205,yes,yes
9608,no,895,yes,no
9609,no,319,no,no
9610,no,206,yes,no
9611,no,-414,yes,no
9612,yes,-1489,yes,yes
9613,no,0,no,no
9614,no,249,yes,no
9615,no,927,no,no
9616,no,515,yes,no
9617,no,1060,yes,no
9618,no,308,no,no
9619,no,808,yes,yes
9620,no,431,yes,no
9621,no,396,yes,no
9622,no,-89,yes,no
9623,no,-253,yes,no
9624,no,0,yes,no
9625,no,60,no,no
9626,no,695,yes,no
9627,no,1141,yes,no
9628,no,791,yes,no
9629,no,1381,no,no
9630,no,0,yes,no
9631,no,-28,yes,yes
9632,no,412,no,no
9633,no,310,no,no
9634,no,1319,no,no
9635,no,0,yes,yes
9636,no,-314,yes,no
9637,no,511,yes,no
9638,no,-152,yes,yes
9639,no,907,no,yes
9640,no,22,yes,no
9641,no,0,no,yes
9642,no,8044,yes,no
9643,no,1854,yes,no
9644,no,1794,yes,no
9645,no,2,no,no
9646,no,2321,no,no
9647,no,144,no,no
9648,no,1,yes,yes
9649,no,762,no,no
9650,no,16,yes,yes
9651,no,20,no,no
9652,no,2070,yes,yes
9653,no,308,yes,no
9654,no,1617,yes,no
9655,no,39,yes,no
9656,no,332,yes,no
9657,no,713,no,no
9658,no,2885,yes,no
9659,no,968,yes,no
9660,no,4150,no,no
9661,no,687,no,no
9662,no,333,no,no
9663,no,1821,no,no
9664,no,-436,yes,no
9665,no,6929,no,no
9666,no,126,no,no
9667,no,2019,yes,yes
9668,no,878,no,no
9669,no,6791,no,no
9670,no,0,yes,no
9671,no,110,yes,no
9672,no,28,no,yes
9673,no,443,no,no
9674,no,236,no,no
9675,no,2707,yes,no
9676,no,1753,yes,no
9677,no,1182,yes,no
9678,no,427,yes,no
9679,no,788,no,no
9680,no,0,no,no
9681,yes,-509,yes,no
9682,no,-110,no,yes
9683,no,244,yes,no
9684,no,933,no,yes
9685,no,940,no,no
9686,no,1631,yes,no
9687,yes,-505,yes,no
9688,no,7336,no,no
9689,no,-40,yes,no
9690,yes,25,no,no
9691,no,0,no,no
9692,no,5,yes,no
9693,no,-92,yes,no
9694,no,497,yes,no
9695,no,2356,no,yes
9696,no,3,yes,no
9697,no,128,yes,no
9698,no,390,yes,yes
9699,no,300,no,no
9700,no,827,no,yes
9701,no,25,no,no
9702,no,340,yes,no
9703,no,867,yes,no
9704,no,140,yes,no
9705,no,3,no,no
9706,no,4920,no,no
9707,no,3237,no,no
9708,no,0,yes,yes
9709,no,1096,yes,no
9710,no,869,no,no
9711,no,1900,yes,no
9712,no,413,yes,no
9713,yes,-588,no,no
9714,yes,0,no,no
9715,no,2490,yes,no
9716,no,20928,no,no
9717,no,560,yes,no
9718,no,0,yes,no
9719,no,826,yes,no
9720,no,115,yes,yes
9721,no,107,no,no
9722,no,320,yes,yes
9723,yes,-399,yes,yes
9724,no,703,no,no
9725,no,328,yes,yes
9726,no,148,no,no
9727,no,2298,yes,yes
9728,no,64,yes,no
9729,no,4013,yes,no
9730,no,0,no,no
9731,no,633,yes,yes
9732,no,-1137,yes,yes
9733,no,902,yes,no
9734,no,2850,no,no
9735,no,313,yes,no
9736,no,923,yes,no
9737,no,8,yes,no
9738,no,945,yes,no
9739,no,2261,yes,no
9740,no,18,yes,no
9741,no,5828,yes,no
9742,no,6307,yes,no
9743,no,537,no,no
9744,no,393,yes,yes
9745,no,215,yes,no
9746,no,132,yes,no
9747,no,35,no,no
9748,no,125,no,no
9749,no,129,yes,no
9750,no,0,no,no
9751,no,315,no,no
9752,no,2567,yes,no
9753,no,883,yes,no
9754,no,1120,yes,no
9755,no,0,yes,no
9756,no,1117,yes,no
9757,no,773,yes,yes
9758,no,390,yes,no
9759,no,1358,yes,no
9760,no,216,no,no
9761,no,317,yes,no
9762,no,2369,yes,no
9763,no,125,yes,no
9764,no,6,no,no
9765,no,15841,yes,no
9766,no,51,yes,no
9767,no,0,yes,yes
9768,no,-79,yes,yes
9769,no,1881,no,yes
9770,no,456,yes,yes
9771,no,1873,no,no
9772,no,0,yes,no
9773,no,445,yes,no
9774,no,2123,no,no
9775,no,767,yes,no
9776,no,229,no,no
9777,no,3783,yes,no
9778,no,140,yes,yes
9779,no,6,yes,no
9780,no,859,no,no
9781,no,261,no,no
9782,no,50,yes,no
9783,no,-462,yes,no
9784,no,0,no,no
9785,no,283,yes,yes
9786,no,91,no,no
9787,no,0,no,no
9788,no,442,no,no
9789,no,0,no,no
9790,no,1182,yes,no
9791,no,316,yes,no
9792,no,316,no,no
9793,no,402,no,no
9794,no,8725,no,no
9795,no,102,yes,no
9796,no,0,no,no
9797,no,615,no,yes
9798,no,0,yes,no
9799,no,3060,yes,no
9800,no,990,yes,no
9801,no,1937,yes,no
9802,no,428,no,no
9803,no,655,yes,no
9804,no,16,no,no
9805,no,2044,yes,no
9806,no,20,no,no
9807,no,29,no,no
9808,no,-155,yes,no
9809,no,340,no,no
9810,no,1776,no,no
9811,no,23,no,no
9812,no,863,yes,no
9813,no,7051,no,yes
9814,no,1049,no,no
9815,no,174,yes,yes
9816,no,137,no,yes
9817,no,783,no,yes
9818,no,116,yes,no
9819,no,2118,yes,no
9820,no,10269,yes,no
9821,no,141,yes,no
9822,no,13,no,yes
9823,no,0,no,no
9824,no,1996,yes,no
9825,no,1129,yes,no
9826,no,561,no,no
9827,no,539,no,no
9828,no,-349,yes,no
9829,no,6971,no,no
9830,no,497,no,no
9831,no,362,yes,no
9832,no,4497,yes,no
9833,no,2496,no,no
9834,no,2850,no,no
9835,no,0,no,no
9836,no,1199,no,no
9837,no,66,no,yes
9838,no,3756,no,no
9839,no,1170,no,no
9840,no,944,no,no
9841,no,50,yes,no
9842,no,171,no,no
9843,no,122,yes,no
9844,no,1780,yes,no
9845,no,136,no,no
9846,no,179,no,no
9847,no,232,no,no
9848,no,82,no,no
9849,no,630,yes,no
9850,yes,1202,no,no
9851,no,867,yes,no
9852,no,6200,no,no
9853,no,-422,yes,no
9854,no,426,yes,no
9855,no,107,no,no
9856,yes,-96,yes,yes
9857,no,581,yes,no
9858,no,402,yes,no
9859,no,555,yes,no
9860,no,67,no,no
9861,no,72,yes,no
9862,no,1942,yes,no
9863,no,373,no,no
9864,no,84,yes,no
9865,no,394,no,no
9866,no,925,no,no
9867,no,0,yes,no
9868,no,6690,no,no
9869,no,4178,yes,no
9870,no,20723,yes,no
9871,no,887,no,no
9872,no,598,yes,no
9873,no,1,yes,no
9874,no,4314,yes,no
9875,no,2155,no,no
9876,no,760,no,no
9877,no,1248,yes,yes
9878,no,5122,yes,no
9879,no,191,no,no
9880,no,230,no,no
9881,no,7010,no,no
9882,no,1970,yes,no
9883,no,3935,yes,yes
9884,no,437,yes,no
9885,no,2323,yes,yes
9886,no,2213,no,no
9887,no,84,no,yes
9888,no,4545,no,no
9889,no,200,no,no
9890,no,206,yes,no
9891,no,2937,no,no
9892,no,221,no,no
9893,no,1521,yes,yes
9894,no,102,yes,yes
9895,no,519,yes,no
9896,no,660,no,no
9897,no,500,yes,no
9898,no,1661,yes,no
9899,no,961,yes,no
9900,no,-273,yes,no
9901,no,7067,no,no
9902,no,285,yes,no
9903,no,221,no,yes
9904,no,479,no,no
9905,no,1595,yes,no
9906,no,65,yes,no
9907,no,640,no,no
9908,no,490,no,no
9909,no,1440,no,no
9910,no,918,yes,no
9911,no,6507,yes,yes
9912,no,4,yes,no
9913,no,2289,yes,yes
9914,no,131,no,no
9915,no,1852,no,no
9916,no,-749,yes,yes
9917,no,719,yes,no
9918,no,4613,no,no
9919,no,664,no,no
9920,no,291,no,no
9921,no,24,yes,no
9922,no,823,yes,no
9923,no,1235,yes,no
9924,no,1195,yes,no
9925,no,21,no,no
9926,no,363,yes,no
9927,no,0,no,no
9928,no,0,yes,no
9929,no,136,yes,no
9930,no,846,yes,no
9931,no,0,no,no
9932,no,505,no,no
9933,no,3986,yes,no
9934,no,11862,no,no
9935,yes,145,no,yes
9936,no,2037,no,no
9937,no,441,yes,no
9938,no,105,yes,no
9939,no,465,yes,no
9940,no,320,yes,yes
9941,no,-762,yes,yes
9942,no,316,yes,no
9943,no,903,no,no
9944,no,123,yes,no
9945,no,273,yes,no
9946,no,1345,yes,no
9947,no,1027,no,no
9948,no,1855,yes,no
9949,no,1315,no,no
9950,no,59,yes,no
9951,no,2682,no,no
9952,no,2682,yes,no
9953,no,3164,yes,no
9954,no,342,no,yes
9955,no,1742,yes,no
9956,no,-106,yes,no
9957,no,67,no,no
9958,no,430,no,no
9959,no,-234,yes,yes
9960,no,0,yes,no
9961,no,-206,yes,no
9962,no,656,no,yes
9963,no,603,no,yes
9964,no,1102,yes,no
9965,no,117,no,no
9966,no,-13,yes,no
9967,no,1993,yes,no
9968,no,5920,yes,no
9969,no,881,yes,no
9970,no,0,yes,no
9971,no,953,no,no
9972,no,781,yes,no
9973,no,1530,yes,no
9974,no,2667,yes,no
9975,no,5310,no,no
9976,no,1468,yes,no
9977,no,0,yes,no
9978,no,144,no,no
9979,no,247,no,yes
9980,no,258,yes,no
9981,no,595,yes,no
9982,yes,259,no,no
9983,no,2408,no,no
9984,no,1356,yes,no
9985,no,292,yes,no
9986,no,2384,yes,no
9987,no,307,yes,no
9988,no,292,yes,yes
9989,no,3131,yes,no
9990,no,0,no,no
9991,no,2258,yes,no
9992,no,1348,no,yes
9993,no,741,yes,no
9994,no,0,no,no
9995,no,741,no,no
9996,no,521,yes,no
9997,no,5315,yes,yes
9998,no,1660,no,no
9999,no,163,yes,no
10000,no,1163,yes,no
10001,no,122,no,no
10002,no,1,no,no
10003,no,493,no,no
10004,no,0,no,no
10005,no,715,yes,no
10006,no,558,yes,no
10007,no,16992,yes,no
10008,no,179,yes,no
10009,no,198,no,no
10010,no,152,yes,no
10011,no,2805,yes,no
10012,no,6332,yes,no
10013,no,2420,yes,no
10014,no,580,no,no
10015,no,259,no,no
10016,no,-451,yes,yes
10017,no,261,no,no
10018,no,323,yes,yes
10019,no,0,no,no
10020,no,235,no,no
10021,no,526,yes,no
10022,no,4366,yes,no
10023,no,0,yes,yes
10024,no,833,yes,no
10025,yes,-13,no,no
10026,no,405,no,no
10027,no,3517,yes,no
10028,no,699,yes,no
10029,no,943,yes,no
10030,no,794,yes,no
10031,no,503,yes,no
10032,no,-700,yes,no
10033,no,644,no,no
10034,no,335,no,no
10035,no,719,yes,no
10036,no,-195,no,yes
10037,no,972,no,no
10038,no,5050,no,yes
10039,no,232,no,yes
10040,no,2406,yes,yes
10041,no,324,yes,no
10042,no,168,yes,no
10043,no,374,no,no
10044,no,658,no,no
10045,no,-1,yes,no
10046,no,280,no,no
10047,no,0,no,no
10048,no,0,no,no
10049,no,2064,yes,no
10050,no,128,yes,no
10051,no,0,yes,no
10052,no,863,yes,no
10053,no,50,no,no
10054,no,187,yes,no
10055,yes,-614,yes,no
10056,no,841,yes,no
10057,no,206,yes,no
10058,no,984,yes,no
10059,no,201,no,yes
10060,no,585,yes,no
10061,no,8514,no,no
10062,no,728,yes,yes
10063,no,80,yes,no
10064,no,1246,no,no
10065,no,818,no,no
10066,no,1815,no,no
10067,no,0,no,no
10068,no,210,no,yes
10069,no,71,yes,no
10070,no,1869,no,no
10071,no,1040,no,no
10072,no,920,no,no
10073,no,668,yes,no
10074,no,36,no,no
10075,yes,-972,yes,yes
10076,no,382,yes,no
10077,no,-170,yes,yes
10078,no,5172,yes,no
10079,no,1,no,no
10080,no,922,yes,no
10081,no,3016,yes,no
10082,no,0,yes,no
10083,no,1101,yes,no
10084,no,3578,no,no
10085,no,0,yes,yes
10086,no,0,yes,no
10087,no,-190,yes,yes
10088,no,185,no,no
10089,no,156,yes,no
10090,no,503,yes,yes
10091,no,485,no,no
10092,no,392,yes,no
10093,no,625,no,no
10094,no,468,no,no
10095,no,280,yes,no
10096,no,181,yes,no
10097,no,1401,no,no
10098,no,1349,yes,no
10099,no,5737,yes,no
10100,no,1187,yes,yes
10101,no,5231,no,yes
10102,no,3185,yes,no
10103,no,3228,no,no
10104,no,80,yes,no
10105,no,2800,no,no
10106,no,10,no,no
10107,no,331,no,no
10108,no,223,no,yes
10109,no,0,no,no
10110,no,35,yes,no
10111,no,299,yes,no
10112,no,240,yes,no
10113,no,3534,no,no
10114,no,223,no,no
10115,no,-194,yes,no
10116,no,1545,no,yes
10117,no,440,yes,no
10118,no,2538,no,yes
10119,no,337,yes,no
10120,no,-492,no,yes
10121,no,53,no,no
10122,no,91,no,no
10123,no,316,no,no
10124,no,3196,no,no
10125,no,2697,yes,no
10126,no,3,no,no
10127,no,244,no,no
10128,no,410,no,no
10129,no,159,no,no
10130,no,6432,yes,no
10131,no,-701,yes,yes
10132,no,24,no,no
10133,no,296,no,no
10134,no,1,yes,no
10135,no,1965,yes,no
10136,no,501,no,yes
10137,no,3558,no,no
10138,no,177,yes,no
10139,no,204,no,no
10140,no,46,yes,no
10141,no,2047,yes,no
10142,no,810,yes,no
10143,no,1914,no,no
10144,no,56831,no,no
10145,no,386,no,no
10146,no,469,yes,no
10147,no,69,no,yes
10148,no,-124,yes,no
10149,no,600,no,no
10150,no,3842,no,no
10151,no,-720,yes,yes
10152,no,1127,yes,no
10153,no,423,yes,no
10154,no,-59,no,yes
10155,no,0,yes,yes
10156,no,1489,yes,no
10157,no,0,no,no
10158,no,1451,yes,no
10159,no,452,yes,no
10160,no,283,yes,no
10161,no,16,no,no
10162,no,973,yes,yes
10163,no,1257,yes,no
10164,no,-1701,yes,no
10165,no,567,yes,no
10166,no,-1,no,no
10167,no,3310,no,no
10168,no,115,yes,no
10169,no,321,no,no
10170,no,71,no,no
10171,no,759,no,no
10172,no,23,yes,yes
10173,no,3297,no,no
10174,no,578,no,no
10175,no,4279,yes,no
10176,no,234,yes,no
10177,no,1137,yes,no
10178,no,8669,yes,no
10179,no,488,yes,no
10180,no,1077,no,no
10181,no,4790,yes,no
10182,no,256,yes,no
10183,no,974,yes,no
10184,no,231,yes,no
10185,no,196,yes,no
10186,no,2002,yes,no
10187,no,218,yes,no
10188,no,1011,yes,no
10189,no,2761,no,no
10190,no,92,yes,yes
10191,no,10005,yes,no
10192,no,1168,no,no
10193,no,168,yes,no
10194,no,1710,yes,no
10195,no,207,no,no
10196,no,18,no,no
10197,no,306,yes,no
10198,no,8,yes,yes
10199,no,-250,yes,no
10200,no,449,yes,yes
10201,no,1654,no,no
10202,no,714,yes,no
10203,no,1498,no,no
10204,no,695,no,no
10205,no,-15,yes,no
10206,no,14,yes,yes
10207,no,-287,yes,no
10208,no,0,yes,no
10209,no,-978,yes,no
10210,no,0,yes,no
10211,no,20,no,no
10212,no,700,no,no
10213,no,-58,yes,yes
10214,no,841,no,no
10215,no,951,yes,no
10216,no,-63,no,yes
10217,no,641,yes,no
10218,no,195,yes,no
10219,no,11,no,no
10220,no,120,no,no
10221,no,450,no,yes
10222,no,8379,no,no
10223,no,206,yes,no
10224,no,1544,yes,no
10225,no,2990,yes,no
10226,no,866,yes,no
10227,no,1744,yes,no
10228,no,-382,no,no
10229,no,214,yes,yes
10230,no,147,no,no
10231,no,81,no,no
10232,no,202,yes,no
10233,no,1314,yes,no
10234,no,-60,yes,no
10235,no,0,yes,no
10236,no,-331,yes,yes
10237,no,1504,yes,no
10238,no,2363,yes,no
10239,no,773,yes,yes
10240,no,941,yes,no
10241,no,2116,yes,no
10242,no,-971,yes,yes
10243,no,5,yes,no
10244,no,454,no,yes
10245,no,53,yes,no
10246,no,2578,no,no
10247,no,854,no,no
10248,no,16397,no,no
10249,no,687,yes,no
10250,no,1894,yes,no
10251,no,0,yes,yes
10252,no,1150,no,yes
10253,no,136,no,no
10254,no,7313,yes,no
10255,no,-239,yes,no
10256,no,182,no,no
10257,no,1590,yes,no
10258,no,-565,yes,no
10259,no,930,yes,no
10260,no,1091,no,no
10261,no,640,yes,no
10262,no,767,no,no
10263,no,480,yes,no
10264,no,1363,no,no
10265,no,446,yes,no
10266,no,167,no,yes
10267,no,0,no,no
10268,no,4196,no,no
10269,no,725,yes,no
10270,no,1716,yes,no
10271,no,-45,no,no
10272,no,410,yes,no
10273,no,-97,yes,no
10274,no,12159,yes,no
10275,no,395,yes,no
10276,no,969,no,no
10277,no,86,no,no
10278,no,395,no,no
10279,no,0,yes,no
10280,no,0,no,no
10281,no,829,yes,yes
10282,no,-15,yes,no
10283,no,135,yes,no
10284,no,1585,no,no
10285,no,-910,yes,no
10286,no,8806,yes,no
10287,no,43,yes,no
10288,no,136,yes,no
10289,no,1195,no,no
10290,no,11219,no,no
10291,no,2003,yes,no
10292,no,494,yes,no
10293,no,419,no,no
10294,no,-82,yes,no
10295,no,64,yes,no
10296,no,14522,no,no
10297,no,3455,yes,no
10298,no,1076,yes,no
10299,no,-261,no,yes
10300,no,309,no,no
10301,no,655,no,yes
10302,no,102,no,no
10303,no,213,yes,no
10304,no,202,yes,no
10305,no,0,no,no
10306,no,22,yes,no
10307,no,179,no,no
10308,no,4769,no,no
10309,no,-6,yes,no
10310,no,19358,no,no
10311,no,5563,yes,no
10312,no,6641,no,no
10313,no,747,no,no
10314,no,49,no,no
10315,no,287,yes,no
10316,no,437,yes,yes
10317,no,1313,no,no
10318,no,597,no,yes
10319,no,418,yes,yes
10320,no,-41,yes,yes
10321,no,449,yes,no
10322,no,3572,yes,no
10323,no,2428,yes,no
10324,no,177,yes,no
10325,no,80,no,no
10326,no,1048,yes,no
10327,no,3874,no,no
10328,no,5381,no,no
10329,no,17,no,no
10330,no,4040,no,no
10331,no,427,yes,no
10332,no,385,no,no
10333,no,266,no,yes
10334,no,1411,yes,no
10335,no,7747,no,no
10336,no,2129,yes,no
10337,no,318,no,no
10338,no,105,yes,no
10339,no,2603,yes,yes
10340,no,443,no,no
10341,no,-116,yes,no
10342,no,285,no,no
10343,no,5092,no,no
10344,no,719,yes,no
10345,no,0,yes,no
10346,no,2095,yes,yes
10347,no,-390,yes,no
10348,no,108,no,no
10349,no,1134,yes,no
10350,no,228,yes,no
10351,no,1,no,no
10352,no,0,yes,yes
10353,no,1453,no,no
10354,no,28,no,no
10355,no,1388,yes,no
10356,no,0,no,yes
10357,no,0,no,no
10358,no,15,no,no
10359,no,22,yes,no
10360,no,983,no,no
10361,no,2879,yes,no
10362,no,-553,yes,no
10363,no,596,no,no
10364,no,1402,no,no
10365,no,223,yes,yes
10366,no,46,yes,no
10367,no,0,yes,yes
10368,no,1636,no,no
10369,no,96,no,no
10370,no,-295,yes,no
10371,no,1,no,no
10372,no,60,no,no
10373,yes,84,no,yes
10374,no,4287,no,no
10375,no,1,yes,yes
10376,no,192,yes,yes
10377,no,1172,yes,no
10378,no,105,yes,no
10379,no,4708,no,no
10380,no,-1,yes,no
10381,no,802,yes,no
10382,no,22,no,no
10383,no,3301,yes,no
10384,no,2227,no,no
10385,no,2,no,no
10386,no,445,no,no
10387,no,241,yes,no
10388,no,429,yes,no
10389,no,11,yes,no
10390,no,50,no,no
10391,no,2195,yes,no
10392,no,1270,no,no
10393,no,2394,no,no
10394,no,3536,no,no
10395,no,-4,yes,yes
10396,no,-1965,no,yes
10397,no,5879,no,no
10398,no,469,no,no
10399,no,502,no,no
10400,no,777,no,yes
10401,no,1588,yes,yes
10402,no,376,yes,no
10403,no,848,no,no
10404,no,-393,no,no
10405,no,4660,no,no
10406,no,176,no,no
10407,no,3335,no,no
10408,no,-167,no,no
10409,no,1591,no,no
10410,no,2064,no,no
10411,no,1310,no,yes
10412,no,1221,yes,no
10413,no,-26,no,yes
10414,no,337,yes,no
10415,no,2440,no,yes
10416,no,0,yes,no
10417,no,25947,no,no
10418,no,1734,no,no
10419,no,4,yes,no
10420,no,1032,yes,no
10421,no,8,no,no
10422,no,3137,yes,no
10423,no,-522,yes,no
10424,no,21,no,no
10425,no,455,yes,no
10426,no,4,no,no
10427,no,1412,no,no
10428,no,141,no,no
10429,no,6619,yes,no
10430,no,0,yes,no
10431,no,0,no,no
10432,no,202,no,no
10433,no,2552,no,yes
10434,no,276,no,no
10435,yes,0,no,no
10436,no,86,no,yes
10437,no,507,no,no
10438,no,602,yes,no
10439,no,1492,no,no
10440,no,0,no,no
10441,no,2117,no,no
10442,no,71,yes,no
10443,no,843,no,no
10444,no,229,yes,no
10445,no,176,no,no
10446,no,13,no,no
10447,no,169,yes,no
10448,no,58,yes,no
10449,no,179,no,no
10450,no,50,no,no
10451,no,11854,yes,no
10452,no,1022,yes,no
10453,no,692,no,no
10454,no,1937,yes,no
10455,no,26,no,yes
10456,no,0,yes,yes
10457,no,900,yes,no
10458,no,260,yes,no
10459,yes,-634,no,no
10460,no,30,yes,no
10461,no,1694,yes,no
10462,no,167,no,no
10463,no,4299,yes,no
10464,no,135,no,no
10465,no,40,no,yes
10466,no,479,no,no
10467,no,1945,no,no
10468,no,1062,no,no
10469,no,0,no,no
10470,no,2406,no,no
10471,no,337,no,no
10472,no,413,no,yes
10473,no,362,yes,no
10474,no,284,no,no
10475,no,-66,yes,no
10476,no,922,yes,no
10477,no,93,yes,no
10478,no,693,no,no
10479,no,307,no,no
10480,no,427,yes,no
10481,no,5024,no,no
10482,no,463,yes,no
10483,no,4130,no,no
10484,no,190,no,no
10485,no,2682,no,no
10486,no,144,yes,yes
10487,no,1938,yes,no
10488,no,90,yes,no
10489,no,10465,no,no
10490,no,917,yes,no
10491,no,1744,no,no
10492,no,1198,yes,yes
10493,no,371,no,no
10494,no,575,no,no
10495,no,123,no,no
10496,no,145,yes,no
10497,no,312,yes,no
10498,no,893,no,no
10499,no,105,yes,no
10500,no,0,yes,no
10501,no,186,no,no
10502,no,-114,no,no
10503,no,228,no,no
10504,no,0,no,no
10505,no,279,yes,no
10506,no,241,no,no
10507,no,2328,no,no
10508,no,728,yes,no
10509,no,4380,no,no
10510,no,0,no,no
10511,no,5432,yes,yes
10512,no,222,yes,no
10513,no,3832,yes,no
10514,no,715,no,no
10515,no,6215,yes,no
10516,no,2085,yes,no
10517,no,1398,yes,yes
10518,no,463,no,no
10519,yes,-337,no,yes
10520,no,1182,yes,no
10521,no,94,yes,no
10522,no,5916,no,no
10523,no,4556,yes,no
10524,no,373,no,no
10525,no,170,yes,yes
10526,no,146,no,no
10527,no,1384,yes,no
10528,no,595,no,no
10529,no,4903,no,yes
10530,no,4037,no,no
10531,no,1746,yes,no
10532,no,18,no,no
10533,no,1724,no,no
10534,no,1735,yes,no
10535,no,0,no,no
10536,no,367,yes,no
10537,no,105,no,yes
10538,no,537,yes,no
10539,yes,0,no,yes
10540,no,653,no,no
10541,no,487,no,yes
10542,no,1434,no,no
10543,no,1683,yes,yes
10544,no,530,yes,no
10545,no,-287,yes,no
10546,no,271,yes,no
10547,no,1945,no,no
10548,no,57,no,yes
10549,no,5632,yes,no
10550,no,750,yes,yes
10551,no,3992,yes,no
10552,no,11,no,no
10553,no,383,yes,no
10554,no,598,yes,no
10555,no,3178,no,no
10556,no,505,no,no
10557,no,73,no,no
10558,no,1436,yes,no
10559,no,264,yes,no
10560,no,1720,no,no
10561,no,-25,no,no
10562,no,634,no,no
10563,no,648,no,no
10564,no,0,yes,no
10565,no,314,yes,no
10566,no,2,yes,yes
10567,no,2677,no,no
10568,no,855,yes,no
10569,no,411,no,no
10570,no,4874,no,no
10571,no,397,no,no
10572,no,61,no,no
10573,no,177,yes,no
10574,no,985,yes,yes
10575,no,767,yes,no
10576,no,496,no,yes
10577,no,459,no,no
10578,no,1340,no,yes
10579,no,1187,no,yes
10580,no,4023,no,no
10581,no,184,yes,no
10582,no,688,no,no
10583,no,2064,no,no
10584,no,862,no,no
10585,no,137,no,yes
10586,no,51439,no,yes
10587,no,893,yes,no
10588,no,607,no,no
10589,no,5521,yes,yes
10590,no,1966,no,no
10591,no,363,yes,no
10592,no,-49,yes,no
10593,no,1533,no,no
10594,no,250,yes,no
10595,no,407,yes,yes
10596,no,3549,yes,no
10597,no,0,yes,yes
10598,no,1017,yes,no
10599,no,2652,no,no
10600,no,2442,no,yes
10601,no,0,yes,no
10602,no,0,no,no
10603,no,665,yes,no
10604,no,-1139,yes,no
10605,no,3396,no,no
10606,no,542,yes,yes
10607,no,1957,yes,yes
10608,no,304,yes,no
10609,no,353,no,no
10610,no,13107,yes,no
10611,no,1138,yes,yes
10612,no,0,yes,yes
10613,no,199,no,no
10614,no,383,no,yes
10615,no,0,no,yes
10616,no,1844,yes,no
10617,no,42,no,no
10618,no,1788,no,no
10619,no,680,no,no
10620,no,517,no,no
10621,no,3,no,no
10622,no,17,yes,no
10623,no,-328,yes,no
10624,no,1513,no,no
